0 1.01276 0.0696063
1 0.855261 0.12207
2 0.797861 0.094117
3 0.773398 0.0737072
4 0.754691 0.0613184
5 0.746784 0.0516108
6 0.735524 0.0455433
7 0.721198 0.0420455
8 0.713539 0.0380818
9 0.707099 0.0348172
10 0.702273 0.0320025
11 0.697371 0.0297434
12 0.69577 0.0275066
13 0.693935 0.0256068
14 0.694877 0.0239311
15 0.694446 0.0224499
16 0.697064 0.0213217
17 0.698677 0.0202183
18 0.699382 0.019168
19 0.699188 0.0182264
20 0.697687 0.0174228
21 0.695155 0.0168798
22 0.692942 0.0163236
23 0.691859 0.0156871
24 0.689358 0.0152602
25 0.68801 0.0147332
26 0.686009 0.0143304
27 0.684845 0.013882
28 0.684116 0.0134284
29 0.682232 0.0131139
30 0.680918 0.0127576
31 0.678655 0.0125631
32 0.677123 0.0123035
33 0.677299 0.0119454
34 0.676239 0.011653
35 0.676039 0.0113391
36 0.67474 0.0111393
37 0.6741 0.0108789
38 0.672844 0.0106802
39 0.671689 0.0104771
40 0.670411 0.0103064
41 0.67155 0.0101342
42 0.671678 0.00990399
43 0.670869 0.00971773
44 0.669558 0.00958994
45 0.668425 0.00944897
46 0.666444 0.00945635
47 0.665876 0.00929155
48 0.665677 0.00910451
49 0.665018 0.00894836
50 0.664378 0.00879593
51 0.663179 0.00871048
52 0.662348 0.0085899
53 0.661877 0.00844437
54 0.661403 0.00830475
55 0.661174 0.00816545
56 0.661024 0.00802935
57 0.660595 0.00790362
58 0.660366 0.00777431
59 0.659946 0.00765637
60 0.658899 0.00760423
61 0.658537 0.00749442
62 0.658295 0.00738018
63 0.657498 0.00731147
64 0.656484 0.00727002
65 0.65515 0.00728301
66 0.654262 0.0072295
67 0.65371 0.00714591
68 0.654071 0.00705629
69 0.654053 0.00696491
70 0.653686 0.0068802
71 0.653412 0.00679722
72 0.652673 0.006746
73 0.652461 0.00665889
74 0.651771 0.00660827
75 0.650921 0.0065771
76 0.650183 0.0065381
77 0.650302 0.00645709
78 0.650137 0.00637963
79 0.6496 0.00632273
80 0.649335 0.00625611
81 0.649493 0.0061839
82 0.64869 0.0061687
83 0.648068 0.0061347
84 0.64805 0.0060629
85 0.647744 0.00600031
86 0.647534 0.00593713
87 0.647631 0.00587256
88 0.64687 0.00585938
89 0.646324 0.00582785
90 0.645981 0.00577943
91 0.645398 0.00574913
92 0.64584 0.00570957
93 0.646103 0.00565821
94 0.645819 0.00560697
95 0.64549 0.00555843
96 0.645236 0.00550695
97 0.644914 0.00546044
98 0.644782 0.00540851
99 0.644826 0.00535498
0 1.0202 0.046857
1 0.958931 0.0498481
2 0.931105 0.0410005
3 0.937711 0.0336288
4 0.930682 0.02867
5 0.927889 0.0241053
6 0.923726 0.0210408
7 0.930094 0.0198235
8 0.934764 0.0181762
9 0.932835 0.0167172
10 0.929602 0.0156604
11 0.933394 0.0149145
12 0.932323 0.014113
13 0.929352 0.0134314
14 0.926603 0.0128734
15 0.924392 0.012317
16 0.922831 0.0117117
17 0.92295 0.0110854
18 0.921212 0.0106754
19 0.924611 0.0107214
20 0.924104 0.0104263
21 0.921684 0.0102325
22 0.919763 0.00996857
23 0.918595 0.00962267
24 0.91784 0.00928751
25 0.919906 0.00921643
26 0.92226 0.00925494
27 0.922693 0.00893772
28 0.922038 0.0086615
29 0.922176 0.0083823
30 0.922417 0.00814116
31 0.91992 0.00827833
32 0.92076 0.00812354
33 0.921275 0.00791175
34 0.919548 0.00790827
35 0.91889 0.00779675
36 0.920876 0.00783741
37 0.92199 0.00773623
38 0.921121 0.00763671
39 0.921985 0.00750668
40 0.92109 0.0073809
41 0.919088 0.00749252
42 0.917726 0.00746806
43 0.917897 0.00730182
44 0.918004 0.00714278
45 0.919075 0.00708047
46 0.920035 0.00700323
47 0.919438 0.00689108
48 0.919675 0.00675747
49 0.919147 0.00667126
50 0.917219 0.00681613
51 0.916967 0.00671239
52 0.916354 0.00663997
53 0.914731 0.00671727
54 0.914201 0.00662021
55 0.915569 0.00666759
56 0.915647 0.00664218
57 0.913971 0.00674499
58 0.914199 0.00665474
59 0.914938 0.00659615
60 0.91482 0.00649205
61 0.914692 0.00639267
62 0.914966 0.0063038
63 0.913843 0.00631178
64 0.913262 0.00624259
65 0.91405 0.00622179
66 0.91531 0.00626003
67 0.915076 0.00618657
68 0.915395 0.00611304
69 0.91569 0.00603932
70 0.914902 0.00600955
71 0.915505 0.005968
72 0.914926 0.00594631
73 0.913886 0.00598501
74 0.913701 0.00591596
75 0.913879 0.00585521
76 0.914288 0.00579746
77 0.913938 0.0057388
78 0.913153 0.00572018
79 0.912506 0.0056856
80 0.912175 0.00562621
81 0.912113 0.00555876
82 0.912402 0.0054997
83 0.912822 0.00545189
84 0.912834 0.00539591
85 0.912956 0.0053396
86 0.91295 0.00527866
87 0.912819 0.00522146
88 0.912697 0.00517562
89 0.911485 0.00526078
90 0.911604 0.00522055
91 0.911969 0.00518363
92 0.911302 0.0051751
93 0.910652 0.00516113
94 0.910373 0.00511539
95 0.910746 0.00508746
96 0.91108 0.00505336
97 0.911258 0.00501904
98 0.9118 0.00500519
99 0.911773 0.00495737
0 1.05985 0.0980227
1 1.12503 0.0877665
2 1.14436 0.0646807
3 1.14721 0.0489861
4 1.1395 0.041669
5 1.13564 0.0349878
6 1.13256 0.0301751
7 1.12007 0.0294461
8 1.1133 0.026984
9 1.10307 0.0261824
10 1.09677 0.0245772
11 1.08925 0.0236607
12 1.0831 0.0226828
13 1.074 0.0228355
14 1.07298 0.0214487
15 1.07461 0.0201864
