0 0.0602788 0.000126841
1 0.0603767 9.43378e-05
2 0.0603705 8.53626e-05
3 0.0600224 0.000325231
4 0.0600113 0.000275219
5 0.0600964 0.000242177
6 0.0601186 0.000210065
7 0.0600185 0.000207926
8 0.0599888 0.000193642
9 0.059951 0.000183554
10 0.0599248 0.000168886
11 0.0599423 0.000156142
12 0.0599454 0.000144398
13 0.0599199 0.00013781
14 0.0598886 0.000135628
15 0.0599123 0.00012927
16 0.0599526 0.000127999
17 0.0599037 0.000132927
18 0.0598497 0.000136971
19 0.059876 0.000134272
20 0.0599124 0.000132743
21 0.0599165 0.000127438
22 0.0599146 0.000122078
23 0.0599099 0.000117288
24 0.0599299 0.000115526
25 0.0599447 0.000112581
26 0.0599724 0.000113028
27 0.0600054 0.000114658
28 0.0600255 0.000113124
29 0.0600712 0.000118317
30 0.0601275 0.000127221
31 0.0601399 0.000126318
32 0.0600993 0.000128879
33 0.0600899 0.000126712
34 0.0601177 0.000126135
35 0.0601346 0.000123806
36 0.0601302 0.000120892
37 0.0601149 0.000118822
38 0.0601133 0.00011579
39 0.0601323 0.00011502
40 0.0601734 0.000119345
41 0.0602004 0.000119789
42 0.0601828 0.000118686
43 0.0602115 0.000120657
44 0.0602494 0.000123847
45 0.0602898 0.00012759
46 0.0603187 0.000128264
47 0.0603348 0.000126606
48 0.0603536 0.000125409
49 0.0603727 0.000124414
50 0.0603998 0.000125135
51 0.0604059 0.000123439
52 0.0604019 0.000123328
53 0.0603949 0.000122409
54 0.0604124 0.000121442
55 0.0604283 0.000120322
56 0.0604239 0.000118628
57 0.0604097 0.000117506
58 0.0604084 0.000115531
59 0.0604062 0.000113693
60 0.060424 0.000113351
61 0.0604531 0.000115213
62 0.0604678 0.000114515
63 0.0604697 0.000112759
64 0.0604867 0.00011244
65 0.060515 0.000114233
66 0.0605379 0.000114819
67 0.0605522 0.000114141
68 0.0605603 0.00011278
69 0.0605622 0.000111223
70 0.0605549 0.000109933
71 0.0605551 0.000108416
72 0.0605542 0.000106939
73 0.060551 0.000105541
74 0.0605395 0.000104949
75 0.0605179 0.000106248
76 0.060515 0.000104939
77 0.0605061 0.000103973
78 0.060502 0.000102757
79 0.0604998 0.000101505
80 0.0604951 0.000100383
81 0.0604969 9.91759e-05
82 0.0604909 9.82736e-05
83 0.0604765 9.81608e-05
84 0.0604579 9.8751e-05
85 0.0604414 9.89843e-05
86 0.0604218 9.98146e-05
87 0.0603773 0.000108496
88 0.0603535 0.000109894
89 0.0603358 0.000110084
90 0.0603094 0.000112167
91 0.0602825 0.000114154
92 0.060263 0.000114569
93 0.0602451 0.000114748
94 0.0602305 0.000114465
95 0.0602174 0.000114022
96 0.0602081 0.000113234
97 0.0601994 0.00011241
98 0.0601932 0.000111471
99 0.0601946 0.000110369
