0 1.56866 0.0356613
1 1.61286 0.037711
2 1.60367 0.0264613
3 1.57765 0.0311103
4 1.59719 0.0310164
5 1.62257 0.0360864
6 1.61196 0.0341058
7 1.61029 0.0308674
8 1.61295 0.0279975
9 1.60415 0.0269506
10 1.60086 0.0249155
11 1.60299 0.023482
12 1.6044 0.0225233
13 1.6078 0.0212708
14 1.61256 0.0204192
15 1.61223 0.0191643
16 1.60959 0.0182392
17 1.60581 0.0176322
18 1.60585 0.0168251
19 1.60973 0.016542
20 1.60621 0.0165566
21 1.61022 0.0165917
22 1.61104 0.0159982
23 1.61058 0.0154024
24 1.60728 0.0152245
25 1.605 0.0148224
26 1.60799 0.0148216
27 1.61656 0.0167422
28 1.61444 0.016347
29 1.6128 0.0158901
30 1.6122 0.0155297
31 1.61353 0.0151826
32 1.61222 0.014795
33 1.61411 0.0145112
34 1.61553 0.0142562
35 1.6172 0.013975
36 1.61436 0.0139644
37 1.61458 0.013737
38 1.61434 0.0135224
39 1.61232 0.0134667
40 1.6135 0.0132325
41 1.61478 0.0130147
42 1.61533 0.012758
43 1.61512 0.0124807
44 1.61177 0.0126807
45 1.61272 0.0125158
46 1.61367 0.0122973
47 1.6155 0.0121942
48 1.61313 0.0121989
49 1.61379 0.0120185
50 1.61221 0.0119073
51 1.61402 0.0119041
52 1.6122 0.0118862
53 1.61256 0.0116802
54 1.61319 0.0115608
55 1.61423 0.0114715
56 1.61339 0.011431
57 1.61378 0.0113852
58 1.61399 0.0113025
59 1.61393 0.011172
60 1.61408 0.011006
61 1.61444 0.0108746
62 1.61473 0.0108181
63 1.61423 0.0107221
64 1.61402 0.0105737
65 1.61469 0.0104403
66 1.61566 0.0103301
67 1.61675 0.0102375
68 1.61724 0.0101108
69 1.61627 0.0100221
70 1.61628 0.00990371
71 1.61606 0.00977582
72 1.61691 0.00968211
73 1.61688 0.00955363
74 1.61555 0.00954616
75 1.61487 0.00953566
76 1.61502 0.00944
77 1.61552 0.00934043
78 1.61507 0.00924814
79 1.61625 0.00921366
80 1.61507 0.00919668
81 1.6136 0.00920311
82 1.61313 0.00913397
83 1.61437 0.00911287
84 1.61526 0.00904984
85 1.61506 0.00895323
86 1.61502 0.00888712
87 1.61488 0.00879548
88 1.61484 0.00870154
89 1.61456 0.00861743
90 1.61532 0.00857143
91 1.61356 0.00868202
92 1.61423 0.00862191
93 1.61454 0.00853789
94 1.61457 0.00845435
95 1.61533 0.00841262
96 1.61525 0.00838276
97 1.6146 0.0083274
98 1.61385 0.00829345
99 1.61462 0.00824772
